,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME
126786,1372686.0,COC1=CC=CC=C1N2CCN(CC2)C(=S)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],Inactive
5537,1091533.0,CC(C)C(=O)C1=CN(C2=CC=CC=C21)CC(=O)NCC3=CC4=C(C=C3)OCO4,Inactive
118499,24793230.0,CC1=NOC(=C1)CNC(=O)C2=CC3=C(C=C2)N=C(O3)CC4=CC(=C(C=C4)OC)OC,Inactive
195894,4883515.0,C1CC(OC1)CNC(=O)C2=CC=CC=C2OCC(=O)NC3=CC=C(C=C3)Br,Inactive
232848,49778279.0,CC1=CN=C(C(=N1)NC2=NC(=CS2)C(CC3=CC=C(C=C3)Cl)N)C,Inactive
43308,572875.0,CC1=CC(=NN1CC(=O)O)C,Inactive
64321,135684904.0,COC1=C(C=CC(=C1)/C=N/NC2=CC=CC=C2)O,Inactive
142208,2336741.0,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NC2=CN=CC=C2)Cl,Inactive
265111,3380693.0,CC(=O)NC(C(=O)NCC1=CC=C(C=C1)F)C(=O)NC2=CC=C(C=C2)OC,Inactive
310945,6876878.0,CC1=CC(=C(C=C1)N(CC(=O)N/N=C/C2=C(N(C(=C2)C)C3=CC=CC=C3)C)S(=O)(=O)C)C,Inactive
72859,16025143.0,CC(C)OC1=CC=C(C=C1)CNS(=O)(=O)C2=CSC(=C2)C(=O)N,Inactive
626,439202.0,C(CON=C(N)N)[C@@H](C(=O)O)N,Inactive
189666,2608663.0,CC1=CC(=C(C=C1)OC)N2C(=NN=N2)SCC(=O)NC3=C(N=CC=C3)Cl,Inactive
279731,16813576.0,CC1=CC=C(C=C1)S(=O)(=O)CCC(=O)NC2=C(C=CS2)C(=O)NC,Inactive
92877,2907858.0,CC1(CC2=C(C(C(=C(N2N(C)C)N)C#N)C3=CSC=C3)C(=O)C1)C,Inactive
275021,7243337.0,CCN1CCN(CC1)CC2=C(C=CC3=C2O/C(=C\C4=CC=CC=C4)/C3=O)O,Inactive
373796,2813200.0,CC1=CC=C(C=C1)C(=O)NC2CCCCNC2=O,Inactive
303183,44142665.0,CN1C2=C(C=C(C=C2)C3=CN=C(N=C3)N)C(=C1C4=CC(=CC(=C4)OC)OC)C5=CC=C(C=C5)OC,Inactive
362675,5793951.0,COC1=CC=C(C=C1)/C=N/N=C/2\N(C(=O)CS2)CC3=CC=CC=C3,Inactive
130627,604128.0,CC1=CC=C(C=C1)S(=O)(=O)N2C3=C(C=C(C=C3)C)C(=CC2(C)C)C,Inactive
307673,6883.0,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-],Inactive
276960,16195679.0,CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N3C(=O)C4=C(C3=O)C=C(C=C4)C(=O)O,Inactive
261687,53301306.0,CCN(C)C1CN(S(=O)(=O)C1)CC2=CN(N=N2)CC3=CC=C(C=C3)F,Inactive
277881,16823299.0,CC(C)CNC(=O)C(=O)NC1=CC2=C3C(=C1)CCC(=O)N3CCC2,Inactive
177908,660426.0,C1=CC=C(C=C1)N2C3=C(C=N2)C4=NC(=NN4C=N3)CSC5=NC6=CC=CC=C6S5,Inactive
362250,854333.0,C1=CC=C(C=C1)C(=O)COC2=CC3=C(C=C2)C=CC(=O)O3,Inactive
374135,2738912.0,CC1=NN(N=C1CNC(=O)C2CCC2)C3=CC=CC=C3,Inactive
129152,53300919.0,CCCCN1C(=NN=N1)C(C2=CC3=CC=CC=C3O2)N(CCN(C)C)CC4=CC=CC=C4,Inactive
76746,22519972.0,CC1=CC=CC=C1NC(=O)C2=NN(C3=C2CS(=O)(=O)C4=CC=CC=C43)C,Inactive
124407,683416.0,C1CC(=O)N(C1=O)C2=CC=CC=C2C3=CC=CC=C3,Inactive
91543,2901355.0,CC(CCC1=CC=CC=C1)NC(=O)CC2=CC=CC=C2,Inactive
69742,20860532.0,CCOC1=C(C=C(C=C1)CCNC(=O)CS(=O)CC2=C(OC(=N2)C3=CC=CC=C3Cl)C)OCC,Inactive
45434,9549981.0,CC(C)NC1=NC(=NC(=N1)C(=O)OCCO)NC(C)C,Inactive
290590,2734002.0,C1=CC2=C(C=C1N)NC(=S)N2,Inactive
198255,4073109.0,CC1=C(C=CC(=C1)Cl)OCC(=O)NN2C(=O)C3C4CC(C3C2=O)C=C4,Inactive
168578,2252415.0,CCNC(=O)CN(CC1=CC=CC=C1)S(=O)(=O)C2=CC=CC=C2,Inactive
154952,3235938.0,CN1C2=CC=CC=C2C(=CC1=O)OCC(=O)NCCCN(C)CC3=CC=CC=C3,Inactive
38118,2000557.0,C1=CC=C(C(=C1)C2=NOC(=N2)CCC(=O)NC3=CN=CC=C3)Cl,Inactive
210136,6065228.0,COC1=CC=CC=C1/C=C/C(=O)OCCN2C(=O)C3=CC=CC=C3C2=O,Inactive
313901,1789328.0,CC1=C(C=C(C=C1)NC(=O)CCC(=O)NNC(=O)COC2=CC=CC=C2)C,Inactive
35956,3206892.0,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N(CC2CCCO2)CC(=O)NCC3=CC=C(C=C3)F,Inactive
328721,16008408.0,CC1=C(C(=NC2=CC(=NN12)C3=CC=C(C=C3)Cl)C)CCC(=O)NC4=CC=CC=C4C(=O)OC,Inactive
348171,25163202.0,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)CC2=CC=C(S2)S(=O)(=O)N3CCOCC3)Cl,Inactive
174303,6603160.0,CCN(CC)CCOC(=O)C1=C(OC2=C1C=C(C=C2)OC)C.Cl,Inactive
69149,4085893.0,CC1=C(C(N2C(=NC=N2)N1)C3=CC=CC=C3F)C(=O)C,Inactive
84383,9551042.0,CCOC(=O)N1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)F)C(=O)NC3=CC=C(C=C3)C(C)C,Inactive
200500,4857156.0,C1CC(OC1)CNC(=O)CSC2=NN(C(=S)S2)C3=CC=C(C=C3)F,Inactive
198463,16196202.0,CC1(CC(=O)CC2(C1)C3=C(C(CN2)C4=CC=CC=C4Cl)C5=CC=CC=C5N3)C.Cl,Inactive
367298,135524565.0,CCNC1=NC(=NC(=N1)N/N=C/C2=CC(=C(C=C2)O)OC)NCC,Inactive
243189,6851158.0,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC(CC2)C(=O)O,Inactive
211259,3983156.0,C1CN(CCN1CC(=O)NC2=CC(=CC(=C2)Cl)Cl)C3=CC=CC=N3,Inactive
330152,16010531.0,CC(=O)C1=CC(=CC=C1)N2C(=O)C3=C(N(C2=O)CC(=O)C4=CC=C(C=C4)Cl)SC5=C3CCN(C5)C(=O)C,Inactive
15363,3232138.0,COC1=CC=C(C=C1)CN2C3=C(C=C(C=C3)C(=O)NC4CCN(CC4)CC5=CC=CC=C5)NC2=O,Inactive
269412,1478824.0,COC1=CC2=C(C=C1)OCC(=C2)C(=O)OCC3=CN=CC=C3,Inactive
24852,1105141.0,C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NC3=CC(=CC=C3)F)Cl,Inactive
84115,3919688.0,CC1=C(C2=C(N1)C=CC(=C2)OC)CCN3C(=O)C4CC=CCC4C3=O,Inactive
303741,51361634.0,COC1=CC2=C(C=C1)NC=C2CCNC(=O)/C=C/[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)NC(=O)C6=CC=CC=C6)O)O,Inactive
30229,3139396.0,CN1C2=C(N=C1NCCOC)N(C(=O)N(C2=O)CC3=CC=CC=C3F)C,Inactive
34767,2874111.0,COC1=CC=C(C=C1)/C=C(/C(=O)NCCN2CCOCC2)\NC(=O)C3=CC=CC=C3,Inactive
34734,3127518.0,CCOC1=CC=C(C=C1)NC(=O)C2CCCN2C(=O)OC3=CC=CC=C3,Inactive
44223,1169895.0,CCOC1=CC=C(C=C1)NC(=O)CSC2=NC=C(N2CC3=CC=CO3)C4=CC=C(C=C4)F,Inactive
150524,9567230.0,COC1=C(C=C(C=C1)/C=N/NC(=O)C2=NNC(=C2)C34CC5CC(C3)CC(C5)C4)O,Inactive
346982,25162066.0,C1CCN(CC1)C2=NC(=O)C(S2)CC(=O)NC3=CC=C(C=C3)C(=O)NCCC4=CC=C(C=C4)F,Inactive
225609,9205106.0,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CN3C(=O)CC4(C3=O)CCCC4,Inactive
126662,1355735.0,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3C4=NC5=CC=CC=C5N4,Inactive
306894,77913.0,C1=CC=C(C=C1)N2C(=O)N=NC2=O,Inactive
109305,974709.0,CC1=CC=C(C=C1)SCC2=NC(=NO2)C3=CC=CC=C3,Inactive
261217,51359899.0,CC1=CC=C(C=C1)CN2CC(CS2(=O)=O)N3CCN(CC3)C4=CC=CC=N4,Inactive
104883,16191409.0,CC1=CC(=NN1C)CNCC2=C(N=C3N2C=CC=C3)C(=O)N(C)CC4=CC=CC=C4,Inactive
305323,42628101.0,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C(=O)C4=C(C=CC=C4S3(=O)=O)C(=O)NC[C@@H]5CCCO5)OC,Inactive
137079,3443463.0,CC1=CC=CC=C1CSC2=NC3=CC=CC=C3C(=O)N2CCNC(=O)C,Inactive
202121,3986167.0,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)COC(=O)CNC(=O)C3=CC=CC=C3,Inactive
354803,2951426.0,C1COCCN1CCNC(=O)CC(C2=CC=CC=C2)C3=C(C=CC(=C3)Cl)O,Inactive
139230,570731.0,CCOC(=O)C(C(F)(F)F)(NCC1=CC=CC=C1OC)NC(=O)C2=CC=CC=C2,Inactive
196573,4020555.0,CC1CCCCC1NC(=S)NC2=C(C=C(C=C2)Cl)Cl,Inactive
36690,1140714.0,CC(=O)NC1=CC=C(C=C1)NC(=O)CS(=O)CC(=O)NC2=CC=C(C=C2)OC,Inactive
223561,4854954.0,CC1=C(C=C(C=C1)Cl)NC(=O)COC(=O)CC2CCCCC2,Inactive
112548,783843.0,CCN1CCC(CC1)N(C)C2CCCCC2,Inactive
373325,604525.0,CC1=C(C(=NN1CC(=O)NN)C)Br,Inactive
162715,2961794.0,CC(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)OC)OC2=CC=CC=C2,Inactive
141411,752521.0,CC1(N=C(NC(=N1)NC2=CC(=CC=C2)Br)N)C,Inactive
274438,12006165.0,CCSC1=NN=C(C(=O)N1COC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCCC3)C,Inactive
217595,7149776.0,C1CCN(CC1)C2=CC=C(C=C2)NC(=O)COC3=CC4=C(C=C3)C=CC(=O)O4,Inactive
